Linux 3.10.0-957.1.3.el7.x86_64 (perf48.perf.lab.eng.bos.redhat.com) 	03/19/19 	_x86_64_	(24 CPU)

21:54:46        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
21:54:51        all      4.14      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     95.81
21:54:51          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          1     99.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51          2      0.20      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     99.60
21:54:51          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         13      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         17      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         18      0.20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.80
21:54:51         19      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         21      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         22      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00

21:54:46       proc/s   cswch/s
21:55:01         1048      0.00
21:55:01         1049      0.00
21:55:01         1050      0.00
21:55:01         1051      0.00
21:55:01         1052      0.00
21:55:01         1053      0.00
21:55:01         1054      0.00
21:55:01         1055      0.00
21:55:01         1056      0.00
21:55:01         1057      0.00
21:55:01         1058      0.00
21:55:01         1059      0.00
21:55:01         1060      0.00
21:55:01         1061      0.00
21:55:01         1062      0.00
21:55:01         1063      0.00
21:55:01         1064      0.00
21:55:01         1065      0.00
21:55:01         1066      0.00
21:55:01         1067      0.00
21:55:01         1068      0.00
21:55:01         1069      0.00
21:55:01         1070      0.00
21:55:01         1071      0.00
21:55:01         1072      0.00
21:55:01         1073      0.00
21:55:01         1074      0.00
21:55:01         1075      0.00
21:55:01         1076      0.00
21:55:01         1077      0.00
21:55:01         1078      0.00
21:55:01         1079      0.00
21:55:01         1080      0.00
21:55:01         1081      0.00
21:55:01         1082      0.00
21:55:01         1083      0.00
21:55:01         1084      0.00
21:55:01         1085      0.00
21:55:01         1086      0.00
21:55:01         1087      0.00

21:54:56     pswpin/s pswpout/s
21:55:01         0.00      0.00

21:54:56     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
21:55:01         0.00      4.00     19.20      0.00     42.40      0.00      0.00      0.00      0.00

21:54:56          tps      rtps      wtps   bread/s   bwrtn/s
21:55:01         0.40      0.00      0.40      0.00      8.00

21:54:56    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
21:55:01     21242136  63399912   1176112      1.79      2324  28694032   1881344      2.86  11552736  17427364       864    308164  14679816      9536     21052    201476

21:54:56    kbswpfree kbswpused  %swpused  kbswpcad   %swpcad
21:55:01            0         0      0.00         0      0.00

21:54:56    kbhugfree kbhugused  %hugused
21:55:01            0         0      0.00

21:54:56    dentunusd   file-nr  inode-nr    pty-nr
21:55:01     45829388      4800   4258472         4

21:54:56      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
21:55:01            1       566      1.01      1.13      1.19         0

21:54:56          TTY   rcvin/s  txmtin/s framerr/s prtyerr/s     brk/s   ovrun/s
21:55:01            0      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01            1      0.00      0.00      0.00      0.00      0.00      0.00

21:54:56          DEV       tps     rkB/s     wkB/s   areq-sz    aqu-sz     await     svctm     %util
21:55:01       dev8-0      0.20      0.00      0.80      4.00      0.00      0.00      0.00      0.00
21:55:01       dev8-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01       dev8-2      0.20      0.00      0.80      4.00      0.00      0.00      0.00      0.00
21:55:01      dev8-16      0.20      0.00      3.20     16.00      0.00      0.00      0.00      0.00
21:55:01      dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01     dev253-0      0.20      0.00      0.80      4.00      0.00      0.00      0.00      0.00
21:55:01     dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01     dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:56        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
21:55:01     enp3s0f0      8.60     18.40      2.49      1.57      0.00      0.00      0.00      0.00
21:55:01     enp3s0f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01     enp4s0f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01     enp4s0f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01       ens1f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01       ens2f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01       ens1f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01       ens2f1      0.20      0.20      0.01      0.01      0.00      0.00      0.00      0.00
21:55:01      docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:56        IFACE   rxerr/s   txerr/s    coll/s  rxdrop/s  txdrop/s  txcarr/s  rxfram/s  rxfifo/s  txfifo/s
21:55:01     enp3s0f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01     enp3s0f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01     enp4s0f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01     enp4s0f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01       ens1f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01       ens2f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01       ens1f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01       ens2f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:55:01      docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:56       call/s retrans/s    read/s   write/s  access/s  getatt/s
21:55:01         0.00      0.00      0.00      0.00      0.00      0.00

21:54:56      scall/s badcall/s  packet/s     udp/s     tcp/s     hit/s    miss/s   sread/s  swrite/s saccess/s sgetatt/s
21:55:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:56       totsck    tcpsck    udpsck    rawsck   ip-frag    tcp-tw
21:55:01          503       102         4         0         0         0

21:54:56       irec/s  fwddgm/s    idel/s     orq/s   asmrq/s   asmok/s  fragok/s fragcrt/s
21:55:01         7.60      0.00      7.40     18.20      0.00      0.00      0.00      0.00

21:54:56    ihdrerr/s iadrerr/s iukwnpr/s   idisc/s   odisc/s   onort/s    asmf/s   fragf/s
21:55:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:56       imsg/s    omsg/s    iech/s   iechr/s    oech/s   oechr/s     itm/s    itmr/s     otm/s    otmr/s  iadrmk/s iadrmkr/s  oadrmk/s oadrmkr/s
21:55:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:56       ierr/s    oerr/s idstunr/s odstunr/s   itmex/s   otmex/s iparmpb/s oparmpb/s   isrcq/s   osrcq/s  iredir/s  oredir/s
21:55:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:56     active/s passive/s    iseg/s    oseg/s
21:55:01         3.60      0.00      0.00      3.60

21:54:56     atmptf/s  estres/s retrans/s isegerr/s   orsts/s
21:55:01         0.00      0.00      7.20      0.00      0.00

21:54:56       idgm/s    odgm/s  noport/s idgmerr/s
21:55:01         7.40      7.40      0.00      0.00

21:54:56      tcp6sck   udp6sck   raw6sck  ip6-frag
21:55:01            8         2         1         0

21:54:56      irec6/s fwddgm6/s   idel6/s    orq6/s  asmrq6/s  asmok6/s imcpck6/s omcpck6/s fragok6/s fragcr6/s
21:55:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:56    ihdrer6/s iadrer6/s iukwnp6/s  i2big6/s  idisc6/s  odisc6/s  inort6/s  onort6/s   asmf6/s  fragf6/s itrpck6/s
21:55:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:56      imsg6/s   omsg6/s   iech6/s  iechr6/s  oechr6/s  igmbq6/s  igmbr6/s  ogmbr6/s igmbrd6/s ogmbrd6/s irtsol6/s ortsol6/s  irtad6/s inbsol6/s onbsol6/s  inbad6/s  onbad6/s
21:55:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:56      ierr6/s idtunr6/s odtunr6/s  itmex6/s  otmex6/s iprmpb6/s oprmpb6/s iredir6/s oredir6/s ipck2b6/s opck2b6/s
21:55:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:56      idgm6/s   odgm6/s noport6/s idgmer6/s
21:55:01         0.00      0.00      0.00      0.00

21:54:56        CPU   total/s   dropd/s squeezd/s  rx_rps/s flw_lim/s
21:55:01        all      8.20      0.00      0.00      0.00      0.00
21:55:01          0      0.20      0.00      0.00      0.00      0.00
21:55:01          1      0.40      0.00      0.00      0.00      0.00
21:55:01          2      7.20      0.00      0.00      0.00      0.00
21:55:01          3      0.00      0.00      0.00      0.00      0.00
21:55:01          4      0.00      0.00      0.00      0.00      0.00
21:55:01          5      0.00      0.00      0.00      0.00      0.00
21:55:01          6      0.00      0.00      0.00      0.00      0.00
21:55:01          7      0.20      0.00      0.00      0.00      0.00
21:55:01          8      0.00      0.00      0.00      0.00      0.00
21:55:01          9      0.00      0.00      0.00      0.00      0.00
21:55:01         10      0.00      0.00      0.00      0.00      0.00
21:55:01         11      0.00      0.00      0.00      0.00      0.00
21:55:01         12      0.00      0.00      0.00      0.00      0.00
21:55:01         13      0.00      0.00      0.00      0.00      0.00
21:55:01         14      0.00      0.00      0.00      0.00      0.00
21:55:01         15      0.00      0.00      0.00      0.00      0.00
21:55:01         16      0.00      0.00      0.00      0.00      0.00
21:55:01         17      0.00      0.00      0.00      0.00      0.00
21:55:01         18      0.00      0.00      0.00      0.00      0.00
21:55:01         19      0.00      0.00      0.00      0.00      0.00
21:55:01         20      0.00      0.00      0.00      0.00      0.00
21:55:01         21      0.00      0.00      0.00      0.00      0.00
21:55:01         22      0.00      0.00      0.00      0.00      0.00
21:55:01         23      0.20      0.00      0.00      0.00      0.00

21:54:56        CPU       MHz
21:55:01        all   2793.00
21:55:01          0   2793.00
21:55:01          1   2793.00
21:55:01          2   2793.00
21:55:01          3   2793.00
